id,name_short,name,name_long
437931,Os.sl soc.preven,Ost. služby a čin. v oblasti soc.preven.-Prevence soc.a krim,Ostatní služby a činnosti v oblasti sociální prevence-Program sociální prevence a prevence kriminality
437932,Os.sl soc.preven,Ost. služby a čin. v oblasti soc.preven.-Protidrog.politika,Ostatní služby a činnosti v oblasti sociální prevence-Program protidrogové politiky
437933,Os.sl soc.preven,Ost. služby a čin. v oblasti soc.preven.-Integr.romské kom.,Ostatní služby a činnosti v oblasti sociální prevence-Podpora projektů integrace příslušníků romské komunity
437934,Os.sl soc.preven,Ost. služby a čin. v oblasti soc.preven.-Příprava kriz.sit.,Ostatní služby a činnosti v oblasti sociální prevence-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
438,Výzk. v soc.zabezp.,Výzkum v sociálním zabezpečení a politice zaměstnanosti,Výzkum v sociálním zabezpečení a politice zaměstnanosti
4380,"Výzkum v SZ, PZ",Výzkum v soc.zabezpečení a politice zaměstnanosti,Výzkum v sociálním zabezpečení a politice zaměstnanosti
438000,"Výzkum v SZ, PZ",Výzkum v soc.zabezpečení a politice zaměstnanosti,Výzkum v sociálním zabezpečení a politice zaměstnanosti
438010,"Výzkum v SZ, PZ",Výzkum v soc.zabezp. a polit.zaměstnan.-Inst.podp.výzk.org.,Výzkum v sociálním zabezpečení a politice zaměstnanosti-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            
438011,"Výzkum v SZ, PZ",Výzkum v soc.zabezp. a polit.zaměstnan.-Inst.podp.mezinár.,Výzkum v sociálním zabezpečení a politice zaměstnanosti-Institucionální podpora na mezinárodní spolupráci ČR ve výzkumu a vývoji
438019,"Výzkum v SZ, PZ",Výzkum v soc.zabezp. a polit.zaměstnan.-Ostat.instit.podp.,Výzkum v sociálním zabezpečení a politice zaměstnanosti-Ostatní institucionální (dopočet do PU)
438020,"Výzkum v SZ, PZ",Výzkum v soc.zabezp. a polit.zaměstnan.-Účel.podp.apl.VaVaI,"Výzkum v sociálním zabezpečení a politice zaměstnanosti-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací"
438021,"Výzkum v SZ, PZ",Výzkum v soc.zabezp. a polit.zaměstnan.-Účel.podp.VŠ výzkum,Výzkum v sociálním zabezpečení a politice zaměstnanosti-Účelová podpora na specifický vysokoškolský výzkum
438029,"Výzkum v SZ, PZ",Výzkum v soc.zabezp. a polit.zaměstnan.-Ostat.účel.podpora,Výzkum v sociálním zabezpečení a politice zaměstnanosti-Ostatní účelová podpora (dopočet do PU)
439,Ostatní činnost,Ostatní činnost a nespecifikované výdaje,Ostatní činnost a nespecifikované výdaje
4391,Mez.spol.SZ,Mezinárodní spolupráce v soc.zab.a podpoře zaměst.,Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti
439100,Mez.spol.SZ,Mezinárodní spolupráce v soc.zab.a podpoře zaměst.,Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti
439130,Mez.spol.SZ,Mez.spoluprá.v soc.zab.a podpoře zaměst.-Zahr.rozvoj.spolup.,Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti-Zahraniční rozvojová spolupráce
439131,Mez.spol.SZ,Mez.spoluprá.v soc.zab.a podpoře zaměst.-Prevence soc.a krim,Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti-Program sociální prevence a prevence kriminality
439132,Mez.spol.SZ,Mez.spoluprá.v soc.zab.a podpoře zaměst.-Protidrog.politika,Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti-Program protidrogové politiky
439133,Mez.spol.SZ,Mez.spoluprá.v soc.zab.a podpoře zaměst.-Integr.romské kom.,Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti-Podpora projektů integrace příslušníků romské komunity
439134,Mez.spol.SZ,Mez.spoluprá.v soc.zab.a podpoře zaměst.-Příprava kriz.sit.,Mezinárodní spolupráce v sociálním zabezpečení a podpoře zaměstnanosti-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
4392,Inspek.sociál.sl,Inspekce poskytování sociálních služeb,Inspekce poskytování sociálních služeb
439200,Inspek.sociál.sl,Inspekce poskytování sociálních služeb,Inspekce poskytování sociálních služeb
439230,Inspek.sociál.sl,Inspekce poskytování sociálních služeb-Zahr.rozvoj.spolup.,Inspekce poskytování sociálních služeb-Zahraniční rozvojová spolupráce
439231,Inspek.sociál.sl,Inspekce poskytování sociálních služeb-Prevence soc.a krim,Inspekce poskytování sociálních služeb-Program sociální prevence a prevence kriminality
439232,Inspek.sociál.sl,Inspekce poskytování sociálních služeb-Protidrog.politika,Inspekce poskytování sociálních služeb-Program protidrogové politiky
439233,Inspek.sociál.sl,Inspekce poskytování sociálních služeb-Integr.romské kom.,Inspekce poskytování sociálních služeb-Podpora projektů integrace příslušníků romské komunity
439234,Inspek.sociál.sl,Inspekce poskytování sociálních služeb-Příprava kriz.sit.,Inspekce poskytování sociálních služeb-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
4399,Ost.soc.věcí,Ost. záležitosti soc. věcí a politiky zaměst.,Ostatní záležitosti sociálních věcí a politiky zaměstnanosti
439900,Ost.soc.věcí,Ost. záležitosti soc. věcí a politiky zaměst.,Ostatní záležitosti sociálních věcí a politiky zaměstnanosti
439930,Ost.soc.věcí,Ost.záležit.soc.věcí a politiky zaměst.-Zahr.rozvoj.spolup.,Ostatní záležitosti sociálních věcí a politiky zaměstnanosti-Zahraniční rozvojová spolupráce
439931,Ost.soc.věcí,Ost.záležit.soc.věcí a politiky zaměst.-Prevence soc.a krim,Ostatní záležitosti sociálních věcí a politiky zaměstnanosti-Program sociální prevence a prevence kriminality
439932,Ost.soc.věcí,Ost.záležit.soc.věcí a politiky zaměst.-Protidrog.politika,Ostatní záležitosti sociálních věcí a politiky zaměstnanosti-Program protidrogové politiky
439933,Ost.soc.věcí,Ost.záležit.soc.věcí a politiky zaměst.-Integr.romské kom.,Ostatní záležitosti sociálních věcí a politiky zaměstnanosti-Podpora projektů integrace příslušníků romské komunity
439934,Ost.soc.věcí,Ost.záležit.soc.věcí a politiky zaměst.-Příprava kriz.sit.,Ostatní záležitosti sociálních věcí a politiky zaměstnanosti-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5,Bezpečnost státu,Bezpečnost státu a právní ochrana,Bezpečnost státu a právní ochrana
51,Obrana,Obrana,Obrana
511,Vojenská obrana,Vojenská obrana,Vojenská obrana
5111,Armáda,Armáda,Armáda
511100,Armáda,Armáda,Armáda
511130,Armáda,Armáda-Zahr.rozvoj.spolup.,Armáda-Zahraniční rozvojová spolupráce
511131,Armáda,Armáda-Prevence soc.a krim,Armáda-Program sociální prevence a prevence kriminality
511132,Armáda,Armáda-Protidrog.politika,Armáda-Program protidrogové politiky
511133,Armáda,Armáda-Integr.romské kom.,Armáda-Podpora projektů integrace příslušníků romské komunity
511134,Armáda,Armáda-Příprava kriz.sit.,Armáda-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5112,Ost.ozbr.síly,Ostatní ozbrojené síly,Ostatní ozbrojené síly
511200,Ost.ozbr.síly,Ostatní ozbrojené síly,Ostatní ozbrojené síly
511230,Ost.ozbr.síly,Ostatní ozbrojené síly-Zahr.rozvoj.spolup.,Ostatní ozbrojené síly-Zahraniční rozvojová spolupráce
511231,Ost.ozbr.síly,Ostatní ozbrojené síly-Prevence soc.a krim,Ostatní ozbrojené síly-Program sociální prevence a prevence kriminality
511232,Ost.ozbr.síly,Ostatní ozbrojené síly-Protidrog.politika,Ostatní ozbrojené síly-Program protidrogové politiky
511233,Ost.ozbr.síly,Ostatní ozbrojené síly-Integr.romské kom.,Ostatní ozbrojené síly-Podpora projektů integrace příslušníků romské komunity
511234,Ost.ozbr.síly,Ostatní ozbrojené síly-Příprava kriz.sit.,Ostatní ozbrojené síly-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5113,BezpSložOzbrSil,Bezpečnostní složky ozbrojených sil,Bezpečnostní složky ozbrojených sil
511300,BezpSložOzbrSil,Bezpečnostní složky ozbrojených sil,Bezpečnostní složky ozbrojených sil
511330,BezpSložOzbrSil,Bezpečnostní složky ozbrojených sil-Zahr.rozvoj.spolup.,Bezpečnostní složky ozbrojených sil-Zahraniční rozvojová spolupráce
511331,BezpSložOzbrSil,Bezpečnostní složky ozbrojených sil-Prevence soc.a krim,Bezpečnostní složky ozbrojených sil-Program sociální prevence a prevence kriminality
511332,BezpSložOzbrSil,Bezpečnostní složky ozbrojených sil-Protidrog.politika,Bezpečnostní složky ozbrojených sil-Program protidrogové politiky
511333,BezpSložOzbrSil,Bezpečnostní složky ozbrojených sil-Integr.romské kom.,Bezpečnostní složky ozbrojených sil-Podpora projektů integrace příslušníků romské komunity
511334,BezpSložOzbrSil,Bezpečnostní složky ozbrojených sil-Příprava kriz.sit.,Bezpečnostní složky ozbrojených sil-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5119,Podpůr.složky OS,Podpůrné složky ozbrojených sil,Podpůrné složky ozbrojených sil
511900,Podpůr.složky OS,Podpůrné složky ozbrojených sil,Podpůrné složky ozbrojených sil
511930,Podpůr.složky OS,Podpůrné složky ozbrojených sil-Zahr.rozvoj.spolup.,Podpůrné složky ozbrojených sil-Zahraniční rozvojová spolupráce
511931,Podpůr.složky OS,Podpůrné složky ozbrojených sil-Prevence soc.a krim,Podpůrné složky ozbrojených sil-Program sociální prevence a prevence kriminality
511932,Podpůr.složky OS,Podpůrné složky ozbrojených sil-Protidrog.politika,Podpůrné složky ozbrojených sil-Program protidrogové politiky
511933,Podpůr.složky OS,Podpůrné složky ozbrojených sil-Integr.romské kom.,Podpůrné složky ozbrojených sil-Podpora projektů integrace příslušníků romské komunity
511934,Podpůr.složky OS,Podpůrné složky ozbrojených sil-Příprava kriz.sit.,Podpůrné složky ozbrojených sil-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
516,St.správa ve vojens.,Státní správa ve vojenské obraně,Státní správa ve vojenské obraně
5161,ÚOSS ve voj.obr.,ÚOSS ve vojenské obraně,Činnost ústředního orgánu státní správy ve vojenské obraně
516100,ÚOSS ve voj.obr.,ÚOSS ve vojenské obraně,Činnost ústředního orgánu státní správy ve vojenské obraně
516130,ÚOSS ve voj.obr.,ÚOSS ve vojenské obraně-Zahr.rozvoj.spolup.,Činnost ústředního orgánu státní správy ve vojenské obraně-Zahraniční rozvojová spolupráce
516131,ÚOSS ve voj.obr.,ÚOSS ve vojenské obraně-Prevence soc.a krim,Činnost ústředního orgánu státní správy ve vojenské obraně-Program sociální prevence a prevence kriminality
516132,ÚOSS ve voj.obr.,ÚOSS ve vojenské obraně-Protidrog.politika,Činnost ústředního orgánu státní správy ve vojenské obraně-Program protidrogové politiky
516133,ÚOSS ve voj.obr.,ÚOSS ve vojenské obraně-Integr.romské kom.,Činnost ústředního orgánu státní správy ve vojenské obraně-Podpora projektů integrace příslušníků romské komunity
516134,ÚOSS ve voj.obr.,ÚOSS ve vojenské obraně-Příprava kriz.sit.,Činnost ústředního orgánu státní správy ve vojenské obraně-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5162,Ost.StS voj.obr.,Čin. ost. orgánů státní správy ve vojenské obraně,Činnost ostatních orgánů státní správy ve vojenské obraně
516200,Ost.StS voj.obr.,Čin. ost. orgánů státní správy ve vojenské obraně,Činnost ostatních orgánů státní správy ve vojenské obraně
516230,Ost.StS voj.obr.,Čin.ost.orgán stát.správy ve voj. obraně-Zahr.rozvoj.spolup.,Činnost ostatních orgánů státní správy ve vojenské obraně-Zahraniční rozvojová spolupráce
516231,Ost.StS voj.obr.,Čin.ost.orgán stát.správy ve voj. obraně-Prevence soc.a krim,Činnost ostatních orgánů státní správy ve vojenské obraně-Program sociální prevence a prevence kriminality
516232,Ost.StS voj.obr.,Čin.ost.orgán stát.správy ve voj. obraně-Protidrog.politika,Činnost ostatních orgánů státní správy ve vojenské obraně-Program protidrogové politiky
516233,Ost.StS voj.obr.,Čin.ost.orgán stát.správy ve voj. obraně-Integr.romské kom.,Činnost ostatních orgánů státní správy ve vojenské obraně-Podpora projektů integrace příslušníků romské komunity
516234,Ost.StS voj.obr.,Čin.ost.orgán stát.správy ve voj. obraně-Příprava kriz.sit.,Činnost ostatních orgánů státní správy ve vojenské obraně-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5169,Ost.spr.voj.obr.,Ostatní správa ve vojenské obraně,Ostatní správa ve vojenské obraně
516900,Ost.spr.voj.obr.,Ostatní správa ve vojenské obraně,Ostatní správa ve vojenské obraně
516930,Ost.spr.voj.obr.,Ostatní správa ve vojenské obraně-Zahr.rozvoj.spolup.,Ostatní správa ve vojenské obraně-Zahraniční rozvojová spolupráce
516931,Ost.spr.voj.obr.,Ostatní správa ve vojenské obraně-Prevence soc.a krim,Ostatní správa ve vojenské obraně-Program sociální prevence a prevence kriminality
516932,Ost.spr.voj.obr.,Ostatní správa ve vojenské obraně-Protidrog.politika,Ostatní správa ve vojenské obraně-Program protidrogové politiky
516933,Ost.spr.voj.obr.,Ostatní správa ve vojenské obraně-Integr.romské kom.,Ostatní správa ve vojenské obraně-Podpora projektů integrace příslušníků romské komunity
516934,Ost.spr.voj.obr.,Ostatní správa ve vojenské obraně-Příprava kriz.sit.,Ostatní správa ve vojenské obraně-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
517,Zabezp.potřeb OS,Zabezpečení potřeb ozbrojených sil,Zabezpečení potřeb ozbrojených sil
5171,Zabezp. ozbr.sil,Zabezpečení potřeb ozbrojených sil,Zabezpečení potřeb ozbrojených sil
517100,Zabezp. ozbr.sil,Zabezpečení potřeb ozbrojených sil,Zabezpečení potřeb ozbrojených sil
517130,Zabezp. ozbr.sil,Zabezpečení potřeb ozbrojených sil-Zahr.rozvoj.spolup.,Zabezpečení potřeb ozbrojených sil-Zahraniční rozvojová spolupráce
517131,Zabezp. ozbr.sil,Zabezpečení potřeb ozbrojených sil-Prevence soc.a krim,Zabezpečení potřeb ozbrojených sil-Program sociální prevence a prevence kriminality
517132,Zabezp. ozbr.sil,Zabezpečení potřeb ozbrojených sil-Protidrog.politika,Zabezpečení potřeb ozbrojených sil-Program protidrogové politiky
517133,Zabezp. ozbr.sil,Zabezpečení potřeb ozbrojených sil-Integr.romské kom.,Zabezpečení potřeb ozbrojených sil-Podpora projektů integrace příslušníků romské komunity
517134,Zabezp. ozbr.sil,Zabezpečení potřeb ozbrojených sil-Příprava kriz.sit.,Zabezpečení potřeb ozbrojených sil-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5172,Oper.příprava,Operační příprava státního území,Operační příprava státního území
517200,Oper.příprava,Operační příprava státního území,Operační příprava státního území
517230,Oper.příprava,Operační příprava státního území-Zahr.rozvoj.spolup.,Operační příprava státního území-Zahraniční rozvojová spolupráce
517231,Oper.příprava,Operační příprava státního území-Prevence soc.a krim,Operační příprava státního území-Program sociální prevence a prevence kriminality
517232,Oper.příprava,Operační příprava státního území-Protidrog.politika,Operační příprava státního území-Program protidrogové politiky
517233,Oper.příprava,Operační příprava státního území-Integr.romské kom.,Operační příprava státního území-Podpora projektů integrace příslušníků romské komunity
517234,Oper.příprava,Operační příprava státního území-Příprava kriz.sit.,Operační příprava státního území-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5179,Ost.čin.ozbr.sil,Ostatní činnosti pro zabezp. ozbr. sil,Ostatní činnosti pro zabezpečení potřeb ozbrojených sil
517900,Ost.čin.ozbr.sil,Ostatní činnosti pro zabezp. ozbr. sil,Ostatní činnosti pro zabezpečení potřeb ozbrojených sil
517930,Ost.čin.ozbr.sil,Ostatní činnosti pro zabezp. ozbr. sil-Zahr.rozvoj.spolup.,Ostatní činnosti pro zabezpečení potřeb ozbrojených sil-Zahraniční rozvojová spolupráce
517931,Ost.čin.ozbr.sil,Ostatní činnosti pro zabezp. ozbr. sil-Prevence soc.a krim,Ostatní činnosti pro zabezpečení potřeb ozbrojených sil-Program sociální prevence a prevence kriminality
517932,Ost.čin.ozbr.sil,Ostatní činnosti pro zabezp. ozbr. sil-Protidrog.politika,Ostatní činnosti pro zabezpečení potřeb ozbrojených sil-Program protidrogové politiky
517933,Ost.čin.ozbr.sil,Ostatní činnosti pro zabezp. ozbr. sil-Integr.romské kom.,Ostatní činnosti pro zabezpečení potřeb ozbrojených sil-Podpora projektů integrace příslušníků romské komunity
517934,Ost.čin.ozbr.sil,Ostatní činnosti pro zabezp. ozbr. sil-Příprava kriz.sit.,Ostatní činnosti pro zabezpečení potřeb ozbrojených sil-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
518,VaV obl. obrany,Výzkum a vývoj v oblasti obrany,Výzkum a vývoj v oblasti obrany
5180,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany,Výzkum a vývoj v oblasti obrany
518000,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany,Výzkum a vývoj v oblasti obrany
518010,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany-Inst.podp.výzk.org.,Výzkum a vývoj v oblasti obrany-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            
518011,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany-Inst.podp.mezinár.,Výzkum a vývoj v oblasti obrany-Institucionální podpora na mezinárodní spolupráci ČR ve výzkumu a vývoji
518019,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany-Ostat.instit.podp.,Výzkum a vývoj v oblasti obrany-Ostatní institucionální (dopočet do PU)
518020,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany-Účel.podp.apl.VaVaI,"Výzkum a vývoj v oblasti obrany-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací"
518021,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany-Účel.podp.VŠ výzkum,Výzkum a vývoj v oblasti obrany-Účelová podpora na specifický vysokoškolský výzkum
518029,Výzk+výv. obrana,Výzkum a vývoj v oblasti obrany-Ostat.účel.podpora,Výzkum a vývoj v oblasti obrany-Ostatní účelová podpora (dopočet do PU)
519,Ostatní záležitosti,Ostatní záležitosti obrany,Ostatní záležitosti obrany
5191,Mez.spol.obrana,Mezinárodní spolupráce v obraně,Mezinárodní spolupráce v obraně
519100,Mez.spol.obrana,Mezinárodní spolupráce v obraně,Mezinárodní spolupráce v obraně
519130,Mez.spol.obrana,Mezinárodní spolupráce v obraně-Zahr.rozvoj.spolup.,Mezinárodní spolupráce v obraně-Zahraniční rozvojová spolupráce
519131,Mez.spol.obrana,Mezinárodní spolupráce v obraně-Prevence soc.a krim,Mezinárodní spolupráce v obraně-Program sociální prevence a prevence kriminality
519132,Mez.spol.obrana,Mezinárodní spolupráce v obraně-Protidrog.politika,Mezinárodní spolupráce v obraně-Program protidrogové politiky
519133,Mez.spol.obrana,Mezinárodní spolupráce v obraně-Integr.romské kom.,Mezinárodní spolupráce v obraně-Podpora projektů integrace příslušníků romské komunity
519134,Mez.spol.obrana,Mezinárodní spolupráce v obraně-Příprava kriz.sit.,Mezinárodní spolupráce v obraně-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5192,Zahr.vojen.pom,Zahraniční vojenská pomoc,Zahraniční vojenská pomoc
519200,Zahr.vojen.pom,Zahraniční vojenská pomoc,Zahraniční vojenská pomoc
519230,Zahr.vojen.pom,Zahraniční vojenská pomoc-Zahr.rozvoj.spolup.,Zahraniční vojenská pomoc-Zahraniční rozvojová spolupráce
519231,Zahr.vojen.pom,Zahraniční vojenská pomoc-Prevence soc.a krim,Zahraniční vojenská pomoc-Program sociální prevence a prevence kriminality
519232,Zahr.vojen.pom,Zahraniční vojenská pomoc-Protidrog.politika,Zahraniční vojenská pomoc-Program protidrogové politiky
519233,Zahr.vojen.pom,Zahraniční vojenská pomoc-Integr.romské kom.,Zahraniční vojenská pomoc-Podpora projektů integrace příslušníků romské komunity
519234,Zahr.vojen.pom,Zahraniční vojenská pomoc-Příprava kriz.sit.,Zahraniční vojenská pomoc-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5199,Ost.zál.obrany,Ostatní záležitosti obrany,Ostatní záležitosti obrany
519900,Ost.zál.obrany,Ostatní záležitosti obrany,Ostatní záležitosti obrany
519930,Ost.zál.obrany,Ostatní záležitosti obrany-Zahr.rozvoj.spolup.,Ostatní záležitosti obrany-Zahraniční rozvojová spolupráce
519931,Ost.zál.obrany,Ostatní záležitosti obrany-Prevence soc.a krim,Ostatní záležitosti obrany-Program sociální prevence a prevence kriminality
519932,Ost.zál.obrany,Ostatní záležitosti obrany-Protidrog.politika,Ostatní záležitosti obrany-Program protidrogové politiky
519933,Ost.zál.obrany,Ostatní záležitosti obrany-Integr.romské kom.,Ostatní záležitosti obrany-Podpora projektů integrace příslušníků romské komunity
519934,Ost.zál.obrany,Ostatní záležitosti obrany-Příprava kriz.sit.,Ostatní záležitosti obrany-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
52,Civilní připravenost,Civilní připravenost na krizové stavy,Civilní připravenost na krizové stavy
521,Ochrana obyvatelstva,Ochrana obyvatelstva,Ochrana obyvatelstva
5211,CO-voj.část,Civilní ochrana-vojenská část,Civilní ochrana-vojenská část
521100,CO-voj.část,Civilní ochrana-vojenská část,Civilní ochrana-vojenská část
521130,CO-voj.část,Civilní ochrana-vojenská část-Zahr.rozvoj.spolup.,Civilní ochrana-vojenská část-Zahraniční rozvojová spolupráce
521131,CO-voj.část,Civilní ochrana-vojenská část-Prevence soc.a krim,Civilní ochrana-vojenská část-Program sociální prevence a prevence kriminality
521132,CO-voj.část,Civilní ochrana-vojenská část-Protidrog.politika,Civilní ochrana-vojenská část-Program protidrogové politiky
521133,CO-voj.část,Civilní ochrana-vojenská část-Integr.romské kom.,Civilní ochrana-vojenská část-Podpora projektů integrace příslušníků romské komunity
521134,CO-voj.část,Civilní ochrana-vojenská část-Příprava kriz.sit.,Civilní ochrana-vojenská část-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5212,Ochrana obyvat.,Ochrana obyvatelstva,Ochrana obyvatelstva
521200,Ochrana obyvat.,Ochrana obyvatelstva,Ochrana obyvatelstva
521230,Ochrana obyvat.,Ochrana obyvatelstva-Zahr.rozvoj.spolup.,Ochrana obyvatelstva-Zahraniční rozvojová spolupráce
521231,Ochrana obyvat.,Ochrana obyvatelstva-Prevence soc.a krim,Ochrana obyvatelstva-Program sociální prevence a prevence kriminality
521232,Ochrana obyvat.,Ochrana obyvatelstva-Protidrog.politika,Ochrana obyvatelstva-Program protidrogové politiky
521233,Ochrana obyvat.,Ochrana obyvatelstva-Integr.romské kom.,Ochrana obyvatelstva-Podpora projektů integrace příslušníků romské komunity
521234,Ochrana obyvat.,Ochrana obyvatelstva-Příprava kriz.sit.,Ochrana obyvatelstva-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5213,Krizová opatření,Krizová opatření,Krizová opatření
521300,Krizová opatření,Krizová opatření,Krizová opatření
521330,Krizová opatření,Krizová opatření - Zahraniční rozvojová spolupráce,Krizová opatření - Zahraniční rozvojová spolupráce
521331,Krizová opatření,Krizová opatření - Program soc. prev. a prev. kriminality,Krizová opatření - Program sociální prevence a prevence kriminality
521332,Krizová opatření,Krizová opatření - Program protidrogové politiky,Krizová opatření - Program protidrogové politiky
521333,Krizová opatření,Krizová opatření - Integrace romské komunity,Krizová opatření - Podpora projektů integrace příslušníků romské komunity
521334,Krizová opatření,Krizová opatření - Příprava na krizové situace,Krizová opatření - Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5219,Ost.zál.CO,Ostatní záležitosti ochrany obyvatelstva,Ostatní záležitosti ochrany obyvatelstva
521900,Ost.zál.CO,Ostatní záležitosti ochrany obyvatelstva,Ostatní záležitosti ochrany obyvatelstva
521930,Ost.zál.CO,Ostatní záležitosti ochrany obyvatelstva-Zahr.rozvoj.spolup.,Ostatní záležitosti ochrany obyvatelstva-Zahraniční rozvojová spolupráce
521931,Ost.zál.CO,Ostatní záležitosti ochrany obyvatelstva-Prevence soc.a krim,Ostatní záležitosti ochrany obyvatelstva-Program sociální prevence a prevence kriminality
521932,Ost.zál.CO,Ostatní záležitosti ochrany obyvatelstva-Protidrog.politika,Ostatní záležitosti ochrany obyvatelstva-Program protidrogové politiky
521933,Ost.zál.CO,Ostatní záležitosti ochrany obyvatelstva-Integr.romské kom.,Ostatní záležitosti ochrany obyvatelstva-Podpora projektů integrace příslušníků romské komunity
521934,Ost.zál.CO,Ostatní záležitosti ochrany obyvatelstva-Příprava kriz.sit.,Ostatní záležitosti ochrany obyvatelstva-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
522,Hosp.opatření krize,Hospodářská opatření pro krizové stavy,Hospodářská opatření pro krizové stavy
5220,Hosp.opat. krize,Hospodářská opatření pro krizové stavy,Hospodářská opatření pro krizové stavy
522000,Hosp.opat. krize,Hospodářská opatření pro krizové stavy,Hospodářská opatření pro krizové stavy
522030,Hosp.opat. krize,Hospodářská opatření pro krizové stavy-Zahr.rozvoj.spolup.,Hospodářská opatření pro krizové stavy-Zahraniční rozvojová spolupráce
522031,Hosp.opat. krize,Hospodářská opatření pro krizové stavy-Prevence soc.a krim,Hospodářská opatření pro krizové stavy-Program sociální prevence a prevence kriminality
522032,Hosp.opat. krize,Hospodářská opatření pro krizové stavy-Protidrog.politika,Hospodářská opatření pro krizové stavy-Program protidrogové politiky
522033,Hosp.opat. krize,Hospodářská opatření pro krizové stavy-Integr.romské kom.,Hospodářská opatření pro krizové stavy-Podpora projektů integrace příslušníků romské komunity
522034,Hosp.opat. krize,Hospodářská opatření pro krizové stavy-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
526,St.správa hosp.op.,Státní správa v oblasti hospodářských opatření,Státní správa v oblasti hospodářských opatření
5261,ÚOSS pro kriz.st,ÚOSS pro krizové stavy a krizové řízení,Státní správa v oblasti hospodářských opatření pro krizové stavy a v oblasti krizového řízení
526100,ÚOSS pro kriz.st,ÚOSS pro krizové stavy a krizové řízení,Státní správa v oblasti hospodářských opatření pro krizové stavy a v oblasti krizového řízení
526130,ÚOSS pro kriz.st,ÚOSS pro krizové stavy a krizové řízení-Zahr.rozvoj.spolup.,Státní správa v oblasti hospodářských opatření pro krizové stavy a v oblasti krizového řízení-Zahraniční rozvojová spolupráce
526131,ÚOSS pro kriz.st,ÚOSS pro krizové stavy a krizové řízení-Prevence soc.a krim,Státní správa v oblasti hospodářských opatření pro krizové stavy a v oblasti krizového řízení-Program sociální prevence a prevence kriminality
526132,ÚOSS pro kriz.st,ÚOSS pro krizové stavy a krizové řízení-Protidrog.politika,Státní správa v oblasti hospodářských opatření pro krizové stavy a v oblasti krizového řízení-Program protidrogové politiky
526133,ÚOSS pro kriz.st,ÚOSS pro krizové stavy a krizové řízení-Integr.romské kom.,Státní správa v oblasti hospodářských opatření pro krizové stavy a v oblasti krizového řízení-Podpora projektů integrace příslušníků romské komunity
526134,ÚOSS pro kriz.st,ÚOSS pro krizové stavy a krizové řízení-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5262,Ost.OSS - nouze,Ost.OSS v oblasti civil. nouz. hospodářství,Činnost ostatních orgánů státní správy v oblasti civilního nouzového hospodářství
526200,Ost.OSS - nouze,Ost.OSS v oblasti civil. nouz. hospodářství,Činnost ostatních orgánů státní správy v oblasti civilního nouzového hospodářství
526230,Ost.OSS - nouze,Ost.OSS v obl.civil. nouz. hospodářství-Zahr.rozvoj.spolup.,Činnost ostatních orgánů státní správy v oblasti civilního nouzového hospodářství-Zahraniční rozvojová spolupráce
